Fl‰che;BaumNr;Gattung;Art;Sorte;NameDeutsch;Hˆhe;Schirmdurchmesser;Stammumfang;Typ;XPos;YPos
248;12;Aesculus;hippocastanum;;Roﬂkastanie;19;10;200;L;73672;346215
824;173;Fagus;.;.;Buche;5;1;26;L;76433;347441
824;196;Prunus;padus;;Traubenkirsche;5;2;19;L;76394;347439
824;197;Prunus;padus;;Traubenkirsche;6;1;19;L;76393;347431
824;198;Prunus;padus;;Traubenkirsche;6;2;22;L;76392;347423
824;261;Tilia;;;Linde;5;1;17;L;76253;347423
824;262;Tilia;;;Linde;2;1;44;L;76257;347420
824;263;Acer;;;Ahorn;2;1;35;L;76259;347422
824;264;Acer;;;Ahorn;2;1;35;L;76261;347418
824;265;Acer;;;Ahorn;6;1;17;L;76257;347415
824;266;Acer;;;Ahorn;2;1;30;L;76261;347410
824;267;Fagus;.;.;Buche;4;1;18;L;76264;347408
824;268;Tilia;;;Linde;2;1;38;L;76262;347405
824;269;Fagus;.;.;Buche;4;1;12;L;76266;347403
824;271;Fagus;.;.;Buche;2;1;15;L;76274;347395
824;272;Robinia;;;Robinie;4;2;28;L;76303;347395
824;273;Robinia;;;Robinie;4;1;15;L;76310;347396
824;275;Robinia;;;Robinie;5;1;21;L;76327;347396
824;276;Robinia;;;Robinie;6;2;28;L;76335;347396
824;277;Robinia;;;Robinie;5;2;22;L;76344;347395
824;278;Robinia;;;Robinie;5;2;24;L;76351;347395
824;279;Robinia;;;Robinie;4;1;20;L;76360;347395
824;280;Robinia;;;Robinie;5;2;26;L;76369;347393
824;281;Robinia;;;Robinie;5;2;23;L;76376;347393
824;282;Robinia;;;Robinie;5;3;28;L;76385;347391
824;283;Robinia;;;Robinie;5;2;22;L;76399;347388
824;284;Robinia;;;Robinie;5;2;24;L;76406;347386
950;5;Acer;;;Ahorn;6;2;24;L;76087;346917
347;5;Prunus;cerasifera;Nigra;Blut-Pflaume;5;3;53;L;72365;351448
683;060a;Fraxinus;excelsior;Westhofs Glorie;Esche;4;1;19;L;72043;355444
525;144;Carpinus;betulus;Fastigiata;S‰ulen-Hainbuche;5;2;42;L;70722;352907
525;154;Tilia;;;Linde;6;3;41;L;70794;352989
525;155;Fraxinus;ornus;;Blumenesche;8;5;74;L;70801;353000
525;156;Populus;;;Pappel;11;8;119;L;70764;353035
525;159;Populus;;;Pappel;13;9;145;L;70781;353063
525;163;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;5;2;28;L;70882;353206
519;4;Robinia;pseudoacacia;;Robinie;9;6;82;L;70878;354187
519;8;Quercus;rubra;.;Roteiche;8;5;75;L;70852;354211
547;13;Juglans;regia;.;Walnuﬂ;10;9;115;L;69988;352498
525;171;Acer;saccharinum;;Silberahorn;8;10;100;L;70985;353252
519;21;Acer;platanoides;;Spitzahorn;8;5;75;L;70798;354270
519;25;Acer;platanoides;;Spitzahorn;6;3;46;L;70785;354282
519;26;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;8;5;55;L;70778;354279
519;27;Quercus;robur;.;Stieleiche;9;7;84;L;70780;354287
519;28;Acer;campestre;;Feldahorn;7;5;55;L;70773;354285
519;29;Tilia;;;Linde;6;4;65;L;70773;354294
519;30;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;9;9;91;L;70768;354290
519;31;Carpinus;betulus;;Hainbuche;4;2;36;L;70768;354299
519;32;Acer;campestre;;Feldahorn;7;4;55;L;70761;354296
519;33;Quercus;robur;.;Stieleiche;7;5;64;L;70763;354304
519;34;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;7;4;43;L;70756;354301
519;35;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;8;7;78;L;70759;354308
519;36;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;9;5;73;L;70751;354307
519;37;Acer;platanoides;;Spitzahorn;6;5;58;L;70752;354315
519;38;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;8;7;80;L;70746;354312
519;39;Quercus;robur;.;Stieleiche;12;11;121;L;70735;354317
519;40;Quercus;robur;.;Stieleiche;12;6;99;L;70736;354321
519;41;Quercus;robur;.;Stieleiche;13;7;96;L;70739;354318
519;42;Quercus;robur;.;Stieleiche;13;7;105;L;70742;354318
519;43;Quercus;robur;.;Stieleiche;12;10;130;L;70744;354322
519;44;Quercus;robur;.;Stieleiche;13;6;108;L;70740;354322
519;45;Quercus;robur;.;Stieleiche;11;6;72;L;70740;354326
519;46;Quercus;robur;.;Stieleiche;12;7;82;L;70736;354326
519;47;Quercus;robur;.;Stieleiche;11;9;123;L;70737;354330
613;003a;Betula;pendula;;Sand-Birke Weiﬂ-Birke;22;9;146;L;70147;352698
619;008a;Alnus;glutinosa;;Schwarzerle;11;8;77;L;70171;352714
548;48;Acer;platanoides;;Spitzahorn;13;8;173;L;70713;353654
547;5;Picea;abies;;Gemeine Fichte;7;4;54;N;69966;352493
1025;28;Davidia;involucrata;.;Taubenbaum;1;1;12;L;70344;352652
556;11;Tilia;cordata;;Winterlinde;17;9;180;L;70203;352629
556;12;Tilia;cordata;;Winterlinde;17;10;193;L;70202;352637
608;007a;Picea;omorika;;Serbische Fichte;20;5;124;N;70457;355016
608;008a;Picea;omorika;;Serbische Fichte;20;5;98;N;70456;355012
608;009a;Picea;omorika;;Serbische Fichte;19;5;94;N;70458;355008
608;012a;Fagus;sylvatica;Atropunicea;Veredelte Blut-Buche;4;4;27;L;70431;355023
608;072a;Picea;;;Fichte;16;4;80;N;70436;354897
608;074a;Picea;;;Fichte;18;3;70;N;70438;354895
608;075a;Acer;platanoides;;Spitzahorn;24;13;170;L;70443;354900
608;078a;Tilia;;;Linde;22;12;142;L;70450;354882
608;079a;Tilia;;;Linde;22;8;128;L;70454;354887
608;080a;Tilia;;;Linde;27;10;157;L;70460;354895
608;095a;Picea;;;Fichte;18;2;74;N;70482;354941
608;099a;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;23;20;260;L;70465;354953
1060;616;Sophora;japonica;;Japanischer-Schnurbaum;5;2;22;L;71596;348199
115;1;Quercus;robur;Fastigiater;S‰ulen Eiche;2;1;13;L;72465;353213
1053;13;Acer;pseudoplatanus;;Bergahorn;24;16;163;L;72280;353742
1053;15;Acer;pseudoplatanus;;Bergahorn;25;14;161;L;72285;353730
1190;5;Robinia;;;Robinie;9;5;50;L;76263;347157
1190;6;Robinia;;;Robinie;8;5;55;L;76263;347168
1209;2;Aesculus;mutabilis;Induta;Zwerg - Kastanie;3;2;17;L;73561;346762
1209;3;Acer;saccharinum;;Silberahorn;6;3;35;L;73570;346758
56;5;Betula;pendula;;Sand-Birke Weiﬂ-Birke;22;9;72;L;71413;352807
56;6;Betula;pendula;;Sand-Birke Weiﬂ-Birke;22;9;70;L;71414;352802
56;7;Betula;pendula;;Sand-Birke Weiﬂ-Birke;21;8;73;L;71415;352796
56;10;Betula;pendula;;Sand-Birke Weiﬂ-Birke;22;1;70;L;71421;352797
56;9;Betula;pendula;;Sand-Birke Weiﬂ-Birke;22;9;72;L;71420;352801
56;8;Betula;pendula;;Sand-Birke Weiﬂ-Birke;22;9;70;L;71420;352805
592;147;Liriodendron;tulpifera;.;Tulpenbaum;13;4;85;L;70761;354127
527;20;Gleditsia;triacanthos;;Christusdorn;15;20;254;L;70948;353471
155;63;Carpinus;betulus;;Hainbuche;8;4;80;L;70673;347976
155;74;Quercus;robur;.;Stieleiche;8;4;100;L;70634;347939
155;64;Carpinus;betulus;;Hainbuche;8;4;100;L;70669;347973
155;68;Carpinus;betulus;;Hainbuche;8;3;100;L;70654;347958
155;69;Carpinus;betulus;;Hainbuche;8;3;100;L;70649;347953
155;70;Carpinus;betulus;;Hainbuche;8;4;120;L;70646;347951
155;71;Carpinus;betulus;;Hainbuche;7;3;100;L;70643;347948
155;72;Carpinus;betulus;;Hainbuche;8;4;120;L;70641;347945
155;73;Quercus;robur;.;Stieleiche;10;4;80;L;70638;347942
307;004a;Aesculus;hippocastanum;;Roﬂkastanie;3;1;16;L;72650;351405
307;11;Juglans;regia;.;Walnuﬂ;5;3;30;L;72670;351386
1191;2;Tilia;cordata;;Winterlinde;4;2;25;L;69976;354605
99;6;Fagus;sylvatica;.;Rotbuche;6;3;23;L;71318;354135
99;7;Fagus;sylvatica;.;Rotbuche;10;10;165;L;71321;354133
99;8;Fagus;sylvatica;.;Rotbuche;10;7;67;L;71323;354131
99;9;Fagus;sylvatica;.;Rotbuche;10;14;326;L;71328;354132
99;11;Fagus;sylvatica;.;Rotbuche;10;10;185;L;71330;354123
99;12;Fagus;sylvatica;.;Rotbuche;10;11;306;L;71333;354127
99;13;Fagus;sylvatica;.;Rotbuche;10;9;230;L;71336;354122
99;14;Fagus;sylvatica;.;Rotbuche;11;12;340;L;71338;354126
99;16;Fagus;sylvatica;.;Rotbuche;10;11;145;L;71348;354122
99;17;Fagus;sylvatica;.;Rotbuche;9;7;100;L;71351;354117
99;18;Fagus;sylvatica;.;Rotbuche;10;11;145;L;71351;354113
99;21;Fagus;sylvatica;.;Rotbuche;11;6;245;L;71368;354112
99;25;Sorbus;.;.;Sorbus Art nicht bestimmt;7;6;93;L;71391;354107
99;29;Betula;pendula;;Sand-Birke Weiﬂ-Birke;8;4;50;L;71410;354103
99;30;Betula;pendula;;Sand-Birke Weiﬂ-Birke;7;6;58;L;71415;354102
99;32;Fagus;sylvatica;.;Rotbuche;7;10;240;L;71426;354104
99;33;Fagus;sylvatica;.;Rotbuche;8;11;175;L;71426;354100
99;34;Fagus;sylvatica;.;Rotbuche;7;5;70;L;71431;354096
99;41;Fagus;sylvatica;.;Rotbuche;10;13;405;L;71443;354050
99;42;Fagus;sylvatica;.;Rotbuche;10;10;385;L;71448;354049
99;48;Fagus;sylvatica;.;Rotbuche;10;8;260;L;71445;354058
99;47;Fagus;sylvatica;.;Rotbuche;9;9;315;L;71450;354057
99;46;Fagus;sylvatica;.;Rotbuche;10;5;100;L;71450;354063
99;45;Fagus;sylvatica;.;Rotbuche;6;10;200;L;71455;354062
99;44;Fagus;sylvatica;.;Rotbuche;6;10;170;L;71459;354064
99;49;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;10;11;100;L;71445;354079
99;50;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;10;8;90;L;71441;354073
99;51;Juglans;regia;.;Walnuﬂ;6;7;58;L;71438;354075
99;53;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;7;5;64;L;71431;354080
99;57;Sorbus;.;.;Sorbus Art nicht bestimmt;6;6;90;L;71404;354092
99;58;Betula;pendula;;Sand-Birke Weiﬂ-Birke;6;5;44;L;71402;354089
519;6;Acer;platanoides;;Spitzahorn;6;4;62;L;70864;354200
525;160;Tilia;cordata;;Winterlinde;11;11;192;L;70894;353185
548;41;Acer;platanoides;;Spitzahorn;12;8;146;L;70773;353614
548;45;Acer;platanoides;;Spitzahorn;13;8;155;L;70732;353642
548;52;Fraxinus;excelsior;;Gemeine Esche;8;4;52;L;70685;353672
1189;19;Ulmus;.;.;Ulme;5;2;26;L;76475;347589
548;59;Acer;platanoides;;Spitzahorn;10;8;160;L;70627;353711
140;33;Liriodendron;tulpifera;.;Tulpenbaum;16;7;140;L;71743;349000
1189;18;Gleditsia;.;.;Gleditschie;7;4;27;L;76460;347594
548;60;Acer;platanoides;;Spitzahorn;12;7;149;L;70620;353715
548;61;Acer;platanoides;;Spitzahorn;10;5;127;L;70614;353719
1189;20;Tilia;;;Linde;7;3;37;L;76487;347604
1189;21;Ulmus;.;.;Ulme;8;5;72;L;76500;347625
1189;32;Fraxinus;;;Esche;5;1;25;L;76483;347666
1189;33;Ulmus;.;.;Ulme;7;4;67;L;76491;347668
1189;34;Tilia;;;Linde;5;1;33;L;76495;347678
548;033b;Tilia;platyphyllos;;Sommerlinde;10;10;180;L;70889;353545
1189;35;Ulmus;.;.;Ulme;7;6;72;L;76487;347675
1189;36;Tilia;;;Linde;4;1;24;L;76478;347679
1189;37;Fraxinus;;;Esche;5;1;26;L;76470;347675
1189;38;Alnus;;;Erle;6;4;58;L;76451;347694
1189;39;Fraxinus;;;Esche;4;2;32;L;76457;347695
1189;40;Fagus;.;.;Buche;4;1;25;L;76464;347698
1189;41;Salix;;;Weide;8;4;71;L;76468;347705
1189;42;Fraxinus;;;Esche;6;2;33;L;76473;347700
1189;43;Salix;;;Weide;8;6;78;L;76480;347704
1189;44;Salix;;;Weide;8;6;85;L;76486;347708
1189;46;Salix;;;Weide;5;4;48;L;76494;347726
1189;47;Fraxinus;;;Esche;5;1;25;L;76503;347732
1189;48;Fraxinus;;;Esche;6;1;27;L;76512;347738
1189;49;Salix;;;Weide;5;4;56;L;76514;347729
1189;50;Quercus;.;.;Eiche;6;3;41;L;76496;347715
1189;51;Salix;;;Weide;7;4;52;L;76516;347696
1189;52;Acer;;;Ahorn;6;1;23;L;76509;347693
1189;53;Ulmus;.;.;Ulme;7;4;48;L;76517;347687
1189;54;Salix;;;Weide;8;5;78;L;76506;347681
1189;55;Salix;;;Weide;4;1;38;L;76511;347673
1189;56;Fraxinus;;;Esche;5;1;23;L;76510;347626
1189;57;Tilia;;;Linde;5;1;20;L;76464;347528
1189;58;Quercus;.;.;Eiche;3;2;27;L;76478;347514
547;4;Picea;abies;;Gemeine Fichte;10;6;118;N;69962;352491
547;15;Cedrus;atlantica;Glauca;Blaunadelige Atlas Zeder;2;1;1;N;69993;352507
547;26;Acer;pseudoplatanus;;Bergahorn;14;10;162;L;70039;352526
99;59;Quercus;robur;.;Stieleiche;9;8;83;L;71398;354088
99;63;Quercus;robur;.;Stieleiche;10;6;75;L;71391;354097
99;64;Quercus;rubra;.;Roteiche;8;7;101;L;71268;354144
1116;2;Acer;palmatum;;Japanischer F‰cherahorn;1;1;20;L;70922;352332
1192;1;Pinus;nigra;.;Schwarz Kiefer;12;11;190;N;70809;349646
1192;2;Pinus;nigra;.;Schwarz Kiefer;8;9;150;N;70806;349652
1192;3;Pinus;nigra;.;Schwarz Kiefer;6;10;110;N;70797;349649
1192;4;Pinus;nigra;.;Schwarz Kiefer;11;8;150;N;70789;349652
1192;5;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;14;15;210;L;70793;349660
1192;7;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;15;15;210;L;70775;349668
1192;8;Pinus;nigra;.;Schwarz Kiefer;11;8;140;N;70776;349684
1192;11;Pinus;nigra;.;Schwarz Kiefer;14;11;180;N;70770;349690
1192;12;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;14;12;200;L;70757;349680
1192;13;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;12;12;150;L;70757;349692
1192;15;Pinus;nigra;.;Schwarz Kiefer;10;10;150;N;70730;349705
1192;16;Pinus;nigra;.;Schwarz Kiefer;9;7;130;N;70733;349713
1192;17;Pinus;nigra;.;Schwarz Kiefer;13;12;180;N;70736;349721
1192;18;Pinus;nigra;.;Schwarz Kiefer;8;9;155;N;70724;349712
1192;19;Betula;pendula;;Sand-Birke Weiﬂ-Birke;14;7;95;L;70721;349720
1192;21;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;16;16;260;L;70724;349731
1192;23;Pinus;nigra;.;Schwarz Kiefer;12;6;130;N;70774;349764
1192;24;Pinus;nigra;.;Schwarz Kiefer;12;7;120;N;70776;349758
1192;26;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;16;16;250;L;70791;349765
1192;29;Pinus;nigra;.;Schwarz Kiefer;9;5;70;N;70805;349740
1192;30;Pinus;nigra;.;Schwarz Kiefer;9;9;140;N;70809;349743
1192;31;Pinus;nigra;.;Schwarz Kiefer;12;9;190;N;70815;349746
1192;33;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;14;16;260;L;70823;349731
1192;34;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;16;16;210;L;70830;349715
1192;35;Pinus;nigra;.;Schwarz Kiefer;10;8;120;N;70817;349704
1192;38;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;15;15;190;L;70846;349713
1192;40;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;16;16;215;L;70862;349696
1192;41;Pinus;nigra;.;Schwarz Kiefer;12;7;110;N;70853;349685
1192;42;Pinus;nigra;.;Schwarz Kiefer;12;10;140;N;70852;349680
1192;43;Pinus;nigra;.;Schwarz Kiefer;10;10;150;N;70859;349684
1192;44;Pinus;nigra;.;Schwarz Kiefer;8;8;120;N;70860;349677
1073;84;Betula;pendula;;Sand-Birke Weiﬂ-Birke;18;3;120;L;70522;351564
1073;85;Betula;pendula;;Sand-Birke Weiﬂ-Birke;18;4;125;L;70521;351566
1073;86;Picea;;;Fichte;24;3;145;N;70517;351564
1073;90;.;.;.;.;18;1;60;N;70512;351578
1073;91;.;.;.;.;20;1;80;N;70510;351579
1073;92;Betula;pendula;;Sand-Birke Weiﬂ-Birke;19;3;80;L;70508;351576
1073;97;.;.;.;.;21;1;45;N;70500;351589
1073;98;.;.;.;.;20;1;65;N;70501;351591
1073;99;Betula;pendula;;Sand-Birke Weiﬂ-Birke;17;4;75;L;70493;351597
1073;100;Betula;pendula;;Sand-Birke Weiﬂ-Birke;18;3;60;L;70492;351599
1073;101;Betula;pendula;;Sand-Birke Weiﬂ-Birke;20;3;120;L;70494;351598
1073;102;.;.;.;.;20;1;50;N;70489;351603
1073;103;.;.;.;.;18;1;55;N;70491;351604
1073;110;Picea;;;Fichte;11;1;45;N;70477;351619
1073;113;.;.;.;.;2;1;15;N;70477;351631
1073;114;.;.;.;.;2;1;16;N;70480;351631
1073;118;Pyrus;;;Birne;5;2;40;L;70502;351601
1073;121;Pyrus;;;Birne;5;2;40;L;70527;351570
1068;045a;Prunus;;;Kirsche;3;2;28;L;70306;351234
1064;057a;Abies;.;.;Tanne;2;1;11;N;70385;351068
1064;059a;Abies;.;.;Tanne;2;1;10;N;70379;351070
1064;023b;Acer;;;Ahorn;7;2;36;L;70422;351048
1064;023a;Aesculus;hippocastanum;;Roﬂkastanie;6;1;28;L;70435;351054
1073;003a;Prunus;avium;;Vogelkirsche;18;5;127;L;70540;351298
1073;011a;Carpinus;betulus;;Hainbuche;8;2;20;L;70541;351318
1066;4;Prunus;serrula;;Tibetkirsche - weiﬂ;6;3;46;L;70278;351083
601;14;Quercus;robur;.;Stieleiche;14;10;220;L;69546;353518
601;18;Quercus;robur;.;Stieleiche;14;10;174;L;69538;353511
539;5;Koelreuteria;paniculata;;Blasenbaum;4;6;85;L;70221;353297
608;003a;Tilia;;;Linde;7;11;96;L;70440;355064
717;73;Malus;hybrid;.;Zierapfel;3;2;20;L;70586;350634
608;100a;Tilia;;;Linde;18;12;169;L;70455;354951
1060;601;Prunus;avium;;Vogelkirsche;7;4;31;L;71517;348258
1060;609;Acer;platanoides;;Spitzahorn;6;4;26;L;71488;348317
561;22;Fraxinus;excelsior;;Gemeine Esche;5;1;20;L;70746;353001
561;19;Fraxinus;excelsior;;Gemeine Esche;5;1;23;L;70755;353014
115;2;Robinia;pseudoacacia;;Robinie;5;2;200;L;72474;353214
115;3;Acer;pseudoplatanus;;Bergahorn;9;4;21;L;72483;353223
1190;16;Robinia;;;Robinie;9;6;58;L;76383;347164
1190;17;Robinia;;;Robinie;8;6;58;L;76383;347174
1190;18;Robinia;;;Robinie;8;5;56;L;76395;347164
1190;2;Robinia;;;Robinie;5;2;21;L;76265;347123
1190;4;Robinia;;;Robinie;9;6;68;L;76264;347147
155;65;Carpinus;betulus;;Hainbuche;8;4;100;L;70666;347970
155;67;Quercus;robur;.;Stieleiche;10;5;120;L;70657;347962
99;22;Fagus;sylvatica;.;Rotbuche;11;5;115;L;71372;354112
99;23;Fagus;sylvatica;.;Rotbuche;11;14;450;L;71377;354114
99;26;Fagus;sylvatica;.;Rotbuche;9;9;350;L;71396;354106
99;35;Fagus;sylvatica;.;Rotbuche;10;12;475;L;71436;354094
99;36;Fagus;sylvatica;.;Rotbuche;8;8;105;L;71446;354038
99;52;Prunus;;;Kirsche;7;8;73;L;71437;354080
99;56;Sorbus;.;.;Sorbus Art nicht bestimmt;6;4;80;L;71407;354092
1116;1;Carpinus;betulus;;Hainbuche;8;2;27;L;70928;352347
1192;9;Pinus;nigra;.;Schwarz Kiefer;10;8;120;N;70767;349682
1192;10;Pinus;nigra;.;Schwarz Kiefer;10;8;130;N;70768;349686
1192;20;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;13;165;L;70715;349725
1192;25;Pinus;nigra;.;Schwarz Kiefer;13;7;130;N;70780;349763
1192;36;Pinus;nigra;.;Schwarz Kiefer;10;8;120;N;70823;349698
494;167a;Salix;alba;;Siberweide;4;1;15;L;68603;352559
494;168b;Salix;alba;;Siberweide;4;1;15;L;68595;352558
1073;76;Betula;pendula;;Sand-Birke Weiﬂ-Birke;17;4;80;L;70531;351544
1073;81;Betula;pendula;;Sand-Birke Weiﬂ-Birke;22;5;125;L;70521;351556
1073;89;.;.;.;.;16;1;65;N;70512;351576
1073;109;nicht bestimmt;nicht bestimmt;.;nicht bestimmt;13;1;55;L;70479;351615
1073;117;Pyrus;;;Birne;5;2;33;L;70491;351613
1073;119;Pyrus;;;Birne;5;2;35;L;70513;351586
1068;037a;Pinus;nigra;.;Schwarz Kiefer;25;6;180;N;70312;351201
1064;060a;Abies;.;.;Tanne;2;1;11;N;70375;351073
1064;061a;Abies;.;.;Tanne;2;1;10;N;70371;351072
1073;012a;Acer;platanoides;;Spitzahorn;20;6;100;L;70556;351321
1066;18;Malus;domestica;.;Apfelbaum;6;4;66;L;70254;351090
1066;20;Prunus;serrula;;Tibetkirsche - weiﬂ;8;6;116;L;70260;351086
1066;112;Betula;pendula;;Sand-Birke Weiﬂ-Birke;25;6;156;L;70207;351160
1066;26;Tilia;cordata;;Winterlinde;23;8;190;L;70263;351105
1066;017a;Betula;pendula;;Sand-Birke Weiﬂ-Birke;25;8;145;L;70266;351095
317;2;Corylus;colurna;;Baumhasel;17;10;210;L;71987;352381
317;3;Betula;pendula;;Sand-Birke Weiﬂ-Birke;17;12;100;L;71966;352364
317;4;Betula;pendula;;Sand-Birke Weiﬂ-Birke;17;10;102;L;71962;352363
317;5;Betula;pendula;;Sand-Birke Weiﬂ-Birke;17;15;100;L;71957;352361
317;13;Pinus;sylvestris;;Gemeine Kiefer Fˆhre;14;7;105;N;71936;352364
734;2;Acer;;;Ahorn;7;1;24;L;69930;350435
734;3;Prunus;;;Kirsche;5;1;20;L;70361;350155
33;002c;Ginkgo;biloba;;Ginkgo;10;3;74;L;70455;351846
1066;12;Pinus;nigra;.;Schwarz Kiefer;19;5;130;N;70282;351141
654;88;Malus;Zierform;.;Zierapfel;5;3;34;L;72804;355330
628;001a;Malus;domestica;.;Apfelbaum;4;1;13;L;71921;355658
689;29;Corylus;colurna;;Baumhasel;5;2;23;L;70712;355161
689;17;Cornus;.;.;.;5;3;55;L;70706;355184
689;19;Sorbus;aucuparia;.;Eberesche;5;3;30;L;70687;355175
689;26;Tilia;cordata;;Winterlinde;13;6;145;L;70655;355210
689;27;Liquidambar;styraciflua;;Amerikanischer-Amberbaum;5;1;20;L;70661;355208
689;28;Liquidambar;styraciflua;;Amerikanischer-Amberbaum;4;1;19;L;70671;355209
674;2;Quercus;robur;.;Stieleiche;8;7;55;L;72773;354886
674;13;Quercus;robur;.;Stieleiche;9;6;80;L;72750;355027
1193;2;Carpinus;betulus;;Hainbuche;7;3;20;L;71455;355709
1193;3;Carpinus;betulus;;Hainbuche;7;3;21;L;71455;355701
1193;4;Carpinus;betulus;;Hainbuche;7;3;20;L;71460;355686
630;22;Acer;pseudoplatanus;;Bergahorn;17;14;80;L;70568;355152
16;1;Quercus;robur;.;Stieleiche;14;12;100;L;73462;355345
16;12;Pinus;sylvestris;;Gemeine Kiefer Fˆhre;16;10;125;N;73569;355461
648;2;Picea;;;Fichte;4;3;42;N;72048;355795
649;2;Prunus;avium;;Vogelkirsche;15;6;146;L;72087;355786
649;9;Prunus;avium;;Vogelkirsche;17;5;92;L;72091;355798
649;18;Fraxinus;excelsior;;Gemeine Esche;13;4;65;L;72099;355799
649;20;Fraxinus;excelsior;;Gemeine Esche;8;2;62;L;72100;355805
666;009a;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;18;8;182;L;70955;355309
666;123a;Platanus;hispanica (acerifolia);.;Ahornbl‰ttrige-Platane;18;6;98;L;70896;355213
564;13;Betula;pendula;;Sand-Birke Weiﬂ-Birke;14;6;108;L;70323;354329
564;14;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;9;112;L;70329;354333
564;15;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;8;106;L;70365;354352
564;16;Betula;pendula;;Sand-Birke Weiﬂ-Birke;15;6;1;L;70369;354353
